state,direction,id,official_name,official_class,source_path,source_sha256
CONFIGURATION,CLIENTBOUND,0x00,cookie_request,net.minecraft.network.protocol.cookie.ClientboundCookieRequestPacket,net/minecraft/network/protocol/cookie/ClientboundCookieRequestPacket.java,db0c2722964a189f691a5a3824c29dcee299da1fba6f361454b55ce8576c053d
CONFIGURATION,CLIENTBOUND,0x01,custom_payload,net.minecraft.network.protocol.common.ClientboundCustomPayloadPacket,net/minecraft/network/protocol/common/ClientboundCustomPayloadPacket.java,1a973d2cfe37a2749d5262d4b4cf8d95e165bf1e5b141e68d5e8e2a458233c7f
CONFIGURATION,CLIENTBOUND,0x02,disconnect,net.minecraft.network.protocol.common.ClientboundDisconnectPacket,net/minecraft/network/protocol/common/ClientboundDisconnectPacket.java,f1c2c5dd882a37e2cf2b79de01e17670ff0852da8a08c1f12bf9129734623cff
CONFIGURATION,CLIENTBOUND,0x03,finish_configuration,net.minecraft.network.protocol.configuration.ClientboundFinishConfigurationPacket,net/minecraft/network/protocol/configuration/ClientboundFinishConfigurationPacket.java,2fc6bf2e85d277ae1f8422011bc085ebbd96861fdf718f9decb26c97b0db9930
CONFIGURATION,CLIENTBOUND,0x04,keep_alive,net.minecraft.network.protocol.common.ClientboundKeepAlivePacket,net/minecraft/network/protocol/common/ClientboundKeepAlivePacket.java,6aef6fbe665d4a0153235039684e46f87f7079bac863076aa62f01e28ee24973
CONFIGURATION,CLIENTBOUND,0x05,ping,net.minecraft.network.protocol.common.ClientboundPingPacket,net/minecraft/network/protocol/common/ClientboundPingPacket.java,0bf558795f1c0ea0d6bbb1a13d3fe7a8ede015a84945075e3ca4928f7647bd6a
CONFIGURATION,CLIENTBOUND,0x06,reset_chat,net.minecraft.network.protocol.configuration.ClientboundResetChatPacket,net/minecraft/network/protocol/configuration/ClientboundResetChatPacket.java,fa19ca0313f558652f0d15b11979e521dbab2980ac03bb8ee7e078fd96cc1584
CONFIGURATION,CLIENTBOUND,0x07,registry_data,net.minecraft.network.protocol.configuration.ClientboundRegistryDataPacket,net/minecraft/network/protocol/configuration/ClientboundRegistryDataPacket.java,5fcce02e360a61fefdb057f39067185876030e311804210c23dad3bec7d37409
CONFIGURATION,CLIENTBOUND,0x08,resource_pack_pop,net.minecraft.network.protocol.common.ClientboundResourcePackPopPacket,net/minecraft/network/protocol/common/ClientboundResourcePackPopPacket.java,9216ef17435212c1d379a3bd4dc71bff87d4ec177cfdf4b8b7c95e48815c3d2b
CONFIGURATION,CLIENTBOUND,0x09,resource_pack_push,net.minecraft.network.protocol.common.ClientboundResourcePackPushPacket,net/minecraft/network/protocol/common/ClientboundResourcePackPushPacket.java,0881f7f4415e3716055a0d39a7d019735313407d12bf7fe0eabef903e2bc93cd
CONFIGURATION,CLIENTBOUND,0x0A,store_cookie,net.minecraft.network.protocol.common.ClientboundStoreCookiePacket,net/minecraft/network/protocol/common/ClientboundStoreCookiePacket.java,2f30d780303964869a11250292e60e26d7cf57c4a1d99f3b69570176362ecb01
CONFIGURATION,CLIENTBOUND,0x0B,transfer,net.minecraft.network.protocol.common.ClientboundTransferPacket,net/minecraft/network/protocol/common/ClientboundTransferPacket.java,a6469a8b24124d6b6505a82468f9a41cea0a6f87cd41973e089cc10f11287510
CONFIGURATION,CLIENTBOUND,0x0C,update_enabled_features,net.minecraft.network.protocol.configuration.ClientboundUpdateEnabledFeaturesPacket,net/minecraft/network/protocol/configuration/ClientboundUpdateEnabledFeaturesPacket.java,203a4e07632fa34cbd4564248f32ac03beec3f798c98d1fe2afd89507f25ddbb
CONFIGURATION,CLIENTBOUND,0x0D,update_tags,net.minecraft.network.protocol.common.ClientboundUpdateTagsPacket,net/minecraft/network/protocol/common/ClientboundUpdateTagsPacket.java,3521b71b6a62b414b1d28abf628f9c22211d2ce86c2b79b461aa7b09b42aa43d
CONFIGURATION,CLIENTBOUND,0x0E,select_known_packs,net.minecraft.network.protocol.configuration.ClientboundSelectKnownPacks,net/minecraft/network/protocol/configuration/ClientboundSelectKnownPacks.java,046add146435d1fe3e49fe3e2ab1ea1705cfb00d64d04abc8c7c51664d264b7f
CONFIGURATION,CLIENTBOUND,0x0F,custom_report_details,net.minecraft.network.protocol.common.ClientboundCustomReportDetailsPacket,net/minecraft/network/protocol/common/ClientboundCustomReportDetailsPacket.java,b0070dd354b17a2df96901b57cf5bbbe647ba6b18100f60445df0bd021489c67
CONFIGURATION,CLIENTBOUND,0x10,server_links,net.minecraft.network.protocol.common.ClientboundServerLinksPacket,net/minecraft/network/protocol/common/ClientboundServerLinksPacket.java,b9e71b354d157406788a043390a9c997fe51531330861195469d04e92469cd8a
CONFIGURATION,CLIENTBOUND,0x11,clear_dialog,net.minecraft.network.protocol.common.ClientboundClearDialogPacket,net/minecraft/network/protocol/common/ClientboundClearDialogPacket.java,95018b4c0ac6b0936fa72a4b11c2404329ba933cf109cc1438dc4f31d999111c
CONFIGURATION,CLIENTBOUND,0x12,show_dialog,net.minecraft.network.protocol.common.ClientboundShowDialogPacket,net/minecraft/network/protocol/common/ClientboundShowDialogPacket.java,191ca4e2fd7085403d85e31c64cf95424881e5620594c21c518e70c5804b0ab5
CONFIGURATION,CLIENTBOUND,0x13,code_of_conduct,net.minecraft.network.protocol.configuration.ClientboundCodeOfConductPacket,net/minecraft/network/protocol/configuration/ClientboundCodeOfConductPacket.java,5dac9f5eecf0d360ae280bed54e43651f0bacf9a94677daf15aaa7b1cf710360
CONFIGURATION,SERVERBOUND,0x00,client_information,net.minecraft.network.protocol.common.ServerboundClientInformationPacket,net/minecraft/network/protocol/common/ServerboundClientInformationPacket.java,9401b91180f9041ee6e8639e8575e4c4bcc3f018044261c6e1a6317009607fe0
CONFIGURATION,SERVERBOUND,0x01,cookie_response,net.minecraft.network.protocol.cookie.ServerboundCookieResponsePacket,net/minecraft/network/protocol/cookie/ServerboundCookieResponsePacket.java,37034a5bdd1ecc508783dc2b41bd49a93a7fd86037a35d7fe34fdf5a85a59d44
CONFIGURATION,SERVERBOUND,0x02,custom_payload,net.minecraft.network.protocol.common.ServerboundCustomPayloadPacket,net/minecraft/network/protocol/common/ServerboundCustomPayloadPacket.java,4c43cecac91688b81cad2bc419545c6cafe0a76c1fb1f3affadd5919e3011520
CONFIGURATION,SERVERBOUND,0x03,finish_configuration,net.minecraft.network.protocol.configuration.ServerboundFinishConfigurationPacket,net/minecraft/network/protocol/configuration/ServerboundFinishConfigurationPacket.java,e00b08a359ca7672a2d97acfc9ba527ac9cacd75fce36e77989d5d439b178f4e
CONFIGURATION,SERVERBOUND,0x04,keep_alive,net.minecraft.network.protocol.common.ServerboundKeepAlivePacket,net/minecraft/network/protocol/common/ServerboundKeepAlivePacket.java,78b9e510e2074beee6e70b394005907c973423293539afb803d96d0d2b3445d6
CONFIGURATION,SERVERBOUND,0x05,pong,net.minecraft.network.protocol.common.ServerboundPongPacket,net/minecraft/network/protocol/common/ServerboundPongPacket.java,d9533859a151c062608cefd358f4d873fd0cd28b7a0ff3bc4972260ed705ff66
CONFIGURATION,SERVERBOUND,0x06,resource_pack,net.minecraft.network.protocol.common.ServerboundResourcePackPacket,net/minecraft/network/protocol/common/ServerboundResourcePackPacket.java,098e669a40ff17d3cfa6d3ff1a7be89ccf0c22eb7e18e109f11678ced4ddb7b5
CONFIGURATION,SERVERBOUND,0x07,select_known_packs,net.minecraft.network.protocol.configuration.ServerboundSelectKnownPacks,net/minecraft/network/protocol/configuration/ServerboundSelectKnownPacks.java,55adfd080f7431bb39e1537867a1d40e33f3e944e3791a282e704c68630dbc6f
CONFIGURATION,SERVERBOUND,0x08,custom_click_action,net.minecraft.network.protocol.common.ServerboundCustomClickActionPacket,net/minecraft/network/protocol/common/ServerboundCustomClickActionPacket.java,b86fd3d9fdfd6b69c9a17c14f1c6761c7a398b01ef4090b7338211a66d4d082c
CONFIGURATION,SERVERBOUND,0x09,accept_code_of_conduct,net.minecraft.network.protocol.configuration.ServerboundAcceptCodeOfConductPacket,net/minecraft/network/protocol/configuration/ServerboundAcceptCodeOfConductPacket.java,0dbfc66f245a0e575ec479b946a8320f8ff199ce872d0bf0e2f5f846ca8a07a9
HANDSHAKE,SERVERBOUND,0x00,intention,net.minecraft.network.protocol.handshake.ClientIntentionPacket,net/minecraft/network/protocol/handshake/ClientIntentionPacket.java,145b4efbb40621f4f22defd84b4cef6fb8b0053a57d5951c6a51487dfd4de346
LOGIN,CLIENTBOUND,0x00,login_disconnect,net.minecraft.network.protocol.login.ClientboundLoginDisconnectPacket,net/minecraft/network/protocol/login/ClientboundLoginDisconnectPacket.java,c7f5f092c499b40f0bbae26e8afd759dcc8362da8e7d0bf900134d33dd6d149a
LOGIN,CLIENTBOUND,0x01,hello,net.minecraft.network.protocol.login.ClientboundHelloPacket,net/minecraft/network/protocol/login/ClientboundHelloPacket.java,11c255b24838e709e30c276de992d871ae272bfbefed2376f56c35f6fa9af4cb
LOGIN,CLIENTBOUND,0x02,login_finished,net.minecraft.network.protocol.login.ClientboundLoginFinishedPacket,net/minecraft/network/protocol/login/ClientboundLoginFinishedPacket.java,a8d1ee0da8c63411b5e9d8029e66f12ab2fd0b2f9dda0c90ad64c95b8be1a298
LOGIN,CLIENTBOUND,0x03,login_compression,net.minecraft.network.protocol.login.ClientboundLoginCompressionPacket,net/minecraft/network/protocol/login/ClientboundLoginCompressionPacket.java,b840ad67cc88786be416edb118c6d3a8a89b76cb8ff5d02d2dc296c2abcb2b6c
LOGIN,CLIENTBOUND,0x04,custom_query,net.minecraft.network.protocol.login.ClientboundCustomQueryPacket,net/minecraft/network/protocol/login/ClientboundCustomQueryPacket.java,c16c60b5df4794c7b67e244b5f288a53508495cd8bf35169b159c49f74180416
LOGIN,CLIENTBOUND,0x05,cookie_request,net.minecraft.network.protocol.cookie.ClientboundCookieRequestPacket,net/minecraft/network/protocol/cookie/ClientboundCookieRequestPacket.java,db0c2722964a189f691a5a3824c29dcee299da1fba6f361454b55ce8576c053d
LOGIN,SERVERBOUND,0x00,hello,net.minecraft.network.protocol.login.ServerboundHelloPacket,net/minecraft/network/protocol/login/ServerboundHelloPacket.java,6c7f0bc8718fafb0228c684a343eb14af95eb7538264febe1730bb21ff6db97f
LOGIN,SERVERBOUND,0x01,key,net.minecraft.network.protocol.login.ServerboundKeyPacket,net/minecraft/network/protocol/login/ServerboundKeyPacket.java,e3a8808cb162dba2303f1420f6f3ac1157a431245521d8abd9a2ae8ab6da3183
LOGIN,SERVERBOUND,0x02,custom_query_answer,net.minecraft.network.protocol.login.ServerboundCustomQueryAnswerPacket,net/minecraft/network/protocol/login/ServerboundCustomQueryAnswerPacket.java,3f96fbb62266c37c097803d15d2b3f77bb86fa3d75a38623491a400eca9cee37
LOGIN,SERVERBOUND,0x03,login_acknowledged,net.minecraft.network.protocol.login.ServerboundLoginAcknowledgedPacket,net/minecraft/network/protocol/login/ServerboundLoginAcknowledgedPacket.java,d11fb1b779cd970b17116df9865ec233bb1d3da54c0d53a7b8c8029f9d5d40c4
LOGIN,SERVERBOUND,0x04,cookie_response,net.minecraft.network.protocol.cookie.ServerboundCookieResponsePacket,net/minecraft/network/protocol/cookie/ServerboundCookieResponsePacket.java,37034a5bdd1ecc508783dc2b41bd49a93a7fd86037a35d7fe34fdf5a85a59d44
PLAY,CLIENTBOUND,0x00,bundle_delimiter,net.minecraft.network.protocol.game.ClientboundBundleDelimiterPacket,net/minecraft/network/protocol/game/ClientboundBundleDelimiterPacket.java,c8834eb71d24ed8d0d2bfe63fd8794028805e410e25dbfc1ecabafea4268b2a1
PLAY,CLIENTBOUND,0x01,add_entity,net.minecraft.network.protocol.game.ClientboundAddEntityPacket,net/minecraft/network/protocol/game/ClientboundAddEntityPacket.java,d32fb1a3cf07acf6752ab08b235be5c8a1a8cde84c1bcaa737e3585ffffb1238
PLAY,CLIENTBOUND,0x02,animate,net.minecraft.network.protocol.game.ClientboundAnimatePacket,net/minecraft/network/protocol/game/ClientboundAnimatePacket.java,c760bc0341d156a5590da1f502feab94a36978471305600c8cb51df04ab67cc1
PLAY,CLIENTBOUND,0x03,award_stats,net.minecraft.network.protocol.game.ClientboundAwardStatsPacket,net/minecraft/network/protocol/game/ClientboundAwardStatsPacket.java,b13c4efa78e06ab37f91b055529666bc4565a158a939a7d83e3c94677a8f1d97
PLAY,CLIENTBOUND,0x04,block_changed_ack,net.minecraft.network.protocol.game.ClientboundBlockChangedAckPacket,net/minecraft/network/protocol/game/ClientboundBlockChangedAckPacket.java,45eed285f225e7de68fe0efc1c63663fff5b600b242c976ad649f0925bd2a973
PLAY,CLIENTBOUND,0x05,block_destruction,net.minecraft.network.protocol.game.ClientboundBlockDestructionPacket,net/minecraft/network/protocol/game/ClientboundBlockDestructionPacket.java,7e30d8e13f8bf133ecc8ac20de42f302bdf9bdb4bcd65be82f83a471623564f9
PLAY,CLIENTBOUND,0x06,block_entity_data,net.minecraft.network.protocol.game.ClientboundBlockEntityDataPacket,net/minecraft/network/protocol/game/ClientboundBlockEntityDataPacket.java,543a2383e2030c3c54b66cf615512968c730429f653077e16a98b5da057a8ef3
PLAY,CLIENTBOUND,0x07,block_event,net.minecraft.network.protocol.game.ClientboundBlockEventPacket,net/minecraft/network/protocol/game/ClientboundBlockEventPacket.java,0535a6fc2e18b4d88d50925ccedc6ec930ce5b39a4de7a5625053dfab4ed9d27
PLAY,CLIENTBOUND,0x08,block_update,net.minecraft.network.protocol.game.ClientboundBlockUpdatePacket,net/minecraft/network/protocol/game/ClientboundBlockUpdatePacket.java,9aa10033ee5c7def2d37ed9fcfc3aa1db464c255183dd7e4509934e03d566d18
PLAY,CLIENTBOUND,0x09,boss_event,net.minecraft.network.protocol.game.ClientboundBossEventPacket,net/minecraft/network/protocol/game/ClientboundBossEventPacket.java,8f05fc0ffdce4e6e3fe845da992858f2257d8ecfcf9ac78bddcdb7de0b82a6ab
PLAY,CLIENTBOUND,0x0A,change_difficulty,net.minecraft.network.protocol.game.ClientboundChangeDifficultyPacket,net/minecraft/network/protocol/game/ClientboundChangeDifficultyPacket.java,892bfab6529c2b0603994d847bd29d877f8740f44d261891e213ea95c2f0682a
PLAY,CLIENTBOUND,0x0B,chunk_batch_finished,net.minecraft.network.protocol.game.ClientboundChunkBatchFinishedPacket,net/minecraft/network/protocol/game/ClientboundChunkBatchFinishedPacket.java,cbfd70c33e1b51bc96a648c528937be3fcee4f2045f0b803c05df3d0bd61ea13
PLAY,CLIENTBOUND,0x0C,chunk_batch_start,net.minecraft.network.protocol.game.ClientboundChunkBatchStartPacket,net/minecraft/network/protocol/game/ClientboundChunkBatchStartPacket.java,741a6d43a1ef6687791492a69f3db74434ac2d3bee80e203037e165d24f74d1b
PLAY,CLIENTBOUND,0x0D,chunks_biomes,net.minecraft.network.protocol.game.ClientboundChunksBiomesPacket,net/minecraft/network/protocol/game/ClientboundChunksBiomesPacket.java,303aabee661d30db7626ca36f9144a042dcc4567e7f018ee9e77366c7b1a8a35
PLAY,CLIENTBOUND,0x0E,clear_titles,net.minecraft.network.protocol.game.ClientboundClearTitlesPacket,net/minecraft/network/protocol/game/ClientboundClearTitlesPacket.java,43cd2c1fdae750367fbdbf901db1ed89c399c1ca642390e903da08c18b12ebe2
PLAY,CLIENTBOUND,0x0F,command_suggestions,net.minecraft.network.protocol.game.ClientboundCommandSuggestionsPacket,net/minecraft/network/protocol/game/ClientboundCommandSuggestionsPacket.java,7c8cd74402a902ef8d4b9145190ef7bea4fd24d3151206938351748e49823df8
PLAY,CLIENTBOUND,0x10,commands,net.minecraft.network.protocol.game.ClientboundCommandsPacket,net/minecraft/network/protocol/game/ClientboundCommandsPacket.java,61ee080bc13aa628ffd818379bea05fd6fa1091834d28f00ca9cc8f62526931d
PLAY,CLIENTBOUND,0x11,container_close,net.minecraft.network.protocol.game.ClientboundContainerClosePacket,net/minecraft/network/protocol/game/ClientboundContainerClosePacket.java,2048daf561c893de33cbf3f6198d016c0327014cb6a29a7d1e0e3217e9d38439
PLAY,CLIENTBOUND,0x12,container_set_content,net.minecraft.network.protocol.game.ClientboundContainerSetContentPacket,net/minecraft/network/protocol/game/ClientboundContainerSetContentPacket.java,d9a05d35d8e6965cb01ddfdeff9c4489eab9202de058b50ef34fbe47bc198571
PLAY,CLIENTBOUND,0x13,container_set_data,net.minecraft.network.protocol.game.ClientboundContainerSetDataPacket,net/minecraft/network/protocol/game/ClientboundContainerSetDataPacket.java,fd520b28c9efdeb31b26f8f044c2abe29a837240a25c63a8b8197e01000217f9
PLAY,CLIENTBOUND,0x14,container_set_slot,net.minecraft.network.protocol.game.ClientboundContainerSetSlotPacket,net/minecraft/network/protocol/game/ClientboundContainerSetSlotPacket.java,bd436fa69cd84429d6f4f06996ac324c6f813adde4442446b71843d6872137e3
PLAY,CLIENTBOUND,0x15,cookie_request,net.minecraft.network.protocol.cookie.ClientboundCookieRequestPacket,net/minecraft/network/protocol/cookie/ClientboundCookieRequestPacket.java,db0c2722964a189f691a5a3824c29dcee299da1fba6f361454b55ce8576c053d
PLAY,CLIENTBOUND,0x16,cooldown,net.minecraft.network.protocol.game.ClientboundCooldownPacket,net/minecraft/network/protocol/game/ClientboundCooldownPacket.java,d6de87adcc6618e38f25535a2170a7b92d101e237532fb777e021af7d11206c0
PLAY,CLIENTBOUND,0x17,custom_chat_completions,net.minecraft.network.protocol.game.ClientboundCustomChatCompletionsPacket,net/minecraft/network/protocol/game/ClientboundCustomChatCompletionsPacket.java,8d20719f3f5ec309931e4d410a8281629dc09e6f151df1384a6409d4f4d18b24
PLAY,CLIENTBOUND,0x18,custom_payload,net.minecraft.network.protocol.common.ClientboundCustomPayloadPacket,net/minecraft/network/protocol/common/ClientboundCustomPayloadPacket.java,1a973d2cfe37a2749d5262d4b4cf8d95e165bf1e5b141e68d5e8e2a458233c7f
PLAY,CLIENTBOUND,0x19,damage_event,net.minecraft.network.protocol.game.ClientboundDamageEventPacket,net/minecraft/network/protocol/game/ClientboundDamageEventPacket.java,476aab5697d87a1c6dd0589048afeaa688a5bf07a5bf572403a90ff240ca7d91
PLAY,CLIENTBOUND,0x1A,debug/block_value,net.minecraft.network.protocol.game.ClientboundDebugBlockValuePacket,net/minecraft/network/protocol/game/ClientboundDebugBlockValuePacket.java,b8d66de16ba4e1e90a9054ce653c41ee39c1f0d5293532c70e48cf9d26ebc181
PLAY,CLIENTBOUND,0x1B,debug/chunk_value,net.minecraft.network.protocol.game.ClientboundDebugChunkValuePacket,net/minecraft/network/protocol/game/ClientboundDebugChunkValuePacket.java,a967e0014b7c5e0e6f9d531a7e9f2ed1edea6f36ca92563d533a09356e50661e
PLAY,CLIENTBOUND,0x1C,debug/entity_value,net.minecraft.network.protocol.game.ClientboundDebugEntityValuePacket,net/minecraft/network/protocol/game/ClientboundDebugEntityValuePacket.java,0545642fffdc927586883570b618a05600befe6a9ed1a7f0a27dfeb8e5d333b6
PLAY,CLIENTBOUND,0x1D,debug/event,net.minecraft.network.protocol.game.ClientboundDebugEventPacket,net/minecraft/network/protocol/game/ClientboundDebugEventPacket.java,5a9906bc1be7eecb64817d47de84cdeea1affd76257ee702e3347dc9dac5efbf
PLAY,CLIENTBOUND,0x1E,debug_sample,net.minecraft.network.protocol.game.ClientboundDebugSamplePacket,net/minecraft/network/protocol/game/ClientboundDebugSamplePacket.java,028a098e07e4d47f8774179e5e4b4e987541b56a351684f8c23929e8b07efb84
PLAY,CLIENTBOUND,0x1F,delete_chat,net.minecraft.network.protocol.game.ClientboundDeleteChatPacket,net/minecraft/network/protocol/game/ClientboundDeleteChatPacket.java,bf64f6ec0fb3399ba57395ff769f261e86dee028d11ecbb54631f5c1992305ad
PLAY,CLIENTBOUND,0x20,disconnect,net.minecraft.network.protocol.common.ClientboundDisconnectPacket,net/minecraft/network/protocol/common/ClientboundDisconnectPacket.java,f1c2c5dd882a37e2cf2b79de01e17670ff0852da8a08c1f12bf9129734623cff
PLAY,CLIENTBOUND,0x21,disguised_chat,net.minecraft.network.protocol.game.ClientboundDisguisedChatPacket,net/minecraft/network/protocol/game/ClientboundDisguisedChatPacket.java,c56835d603a02203a8e5228833901d73f21daa1497d271abd7b641317afb806c
PLAY,CLIENTBOUND,0x22,entity_event,net.minecraft.network.protocol.game.ClientboundEntityEventPacket,net/minecraft/network/protocol/game/ClientboundEntityEventPacket.java,1aef3640935b227abc2f5aba7c47c8db9d4b0012a6ce845de1673aaaf2421720
PLAY,CLIENTBOUND,0x23,entity_position_sync,net.minecraft.network.protocol.game.ClientboundEntityPositionSyncPacket,net/minecraft/network/protocol/game/ClientboundEntityPositionSyncPacket.java,9948ded555006c334676ebeba5ad76491879b1a228359c8acbd15a445ecd3dff
PLAY,CLIENTBOUND,0x24,explode,net.minecraft.network.protocol.game.ClientboundExplodePacket,net/minecraft/network/protocol/game/ClientboundExplodePacket.java,f6cf2c6b40a8c146040f1800d9805feafddbb8afd768f3bb1b64ad2065f56b73
PLAY,CLIENTBOUND,0x25,forget_level_chunk,net.minecraft.network.protocol.game.ClientboundForgetLevelChunkPacket,net/minecraft/network/protocol/game/ClientboundForgetLevelChunkPacket.java,b91ef46a6dbc63369ff05e9c88885e9a54356880f121191684217cc4e3e241e7
PLAY,CLIENTBOUND,0x26,game_event,net.minecraft.network.protocol.game.ClientboundGameEventPacket,net/minecraft/network/protocol/game/ClientboundGameEventPacket.java,ab6e7002be75aaf9f060baf5020e7ca45d7967f37fd855d059aa3033d6495d53
PLAY,CLIENTBOUND,0x27,game_rule_values,net.minecraft.network.protocol.game.ClientboundGameRuleValuesPacket,net/minecraft/network/protocol/game/ClientboundGameRuleValuesPacket.java,b2284d2149d9c1521c080fc6e83aeffa48c7b9ee7ce0e7c73b2f88e74ffb3f4c
PLAY,CLIENTBOUND,0x28,game_test_highlight_pos,net.minecraft.network.protocol.game.ClientboundGameTestHighlightPosPacket,net/minecraft/network/protocol/game/ClientboundGameTestHighlightPosPacket.java,edb072a7b1275d4bf61a31b786f50a88362fdbb2d675974607a0994786664a82
PLAY,CLIENTBOUND,0x29,mount_screen_open,net.minecraft.network.protocol.game.ClientboundMountScreenOpenPacket,net/minecraft/network/protocol/game/ClientboundMountScreenOpenPacket.java,f660edf4d31f19e8c410e4f8ab0369735400bfe1f3b2d54d6d99fec01bcde99a
PLAY,CLIENTBOUND,0x2A,hurt_animation,net.minecraft.network.protocol.game.ClientboundHurtAnimationPacket,net/minecraft/network/protocol/game/ClientboundHurtAnimationPacket.java,df1422942fb2a33b698d7c16fc2f06738a6ad262770053a921cf56f561b74568
PLAY,CLIENTBOUND,0x2B,initialize_border,net.minecraft.network.protocol.game.ClientboundInitializeBorderPacket,net/minecraft/network/protocol/game/ClientboundInitializeBorderPacket.java,1b4bc325db30b17594cc5bcadd8f5e7cd6233b9a14de56d672caa4d06842fa15
PLAY,CLIENTBOUND,0x2C,keep_alive,net.minecraft.network.protocol.common.ClientboundKeepAlivePacket,net/minecraft/network/protocol/common/ClientboundKeepAlivePacket.java,6aef6fbe665d4a0153235039684e46f87f7079bac863076aa62f01e28ee24973
PLAY,CLIENTBOUND,0x2D,level_chunk_with_light,net.minecraft.network.protocol.game.ClientboundLevelChunkWithLightPacket,net/minecraft/network/protocol/game/ClientboundLevelChunkWithLightPacket.java,853a2e7f16f2291337301ef702dbcdb0ed8dec0b37e186dac035aa1f421237c0
PLAY,CLIENTBOUND,0x2E,level_event,net.minecraft.network.protocol.game.ClientboundLevelEventPacket,net/minecraft/network/protocol/game/ClientboundLevelEventPacket.java,b2998e5b9c5bbbc6b73d6feba8817af999813b2fa310b6f13f9cc80a9d656035
PLAY,CLIENTBOUND,0x2F,level_particles,net.minecraft.network.protocol.game.ClientboundLevelParticlesPacket,net/minecraft/network/protocol/game/ClientboundLevelParticlesPacket.java,fb69ac3ee5c2df3d01e8b6afc8f8bac357dbecfc62c99ea9d9bfdfaaf12b5d31
PLAY,CLIENTBOUND,0x30,light_update,net.minecraft.network.protocol.game.ClientboundLightUpdatePacket,net/minecraft/network/protocol/game/ClientboundLightUpdatePacket.java,298dae7250e5ffc443f6894280f8f158c5a39d4a103386481b9a637226514c5e
PLAY,CLIENTBOUND,0x31,login,net.minecraft.network.protocol.game.ClientboundLoginPacket,net/minecraft/network/protocol/game/ClientboundLoginPacket.java,8a9ada8589236b4c86b4cd67af29add8a68981edac03f17a3c7d690e4c16a820
PLAY,CLIENTBOUND,0x32,low_disk_space_warning,net.minecraft.network.protocol.game.ClientboundLowDiskSpaceWarningPacket,net/minecraft/network/protocol/game/ClientboundLowDiskSpaceWarningPacket.java,4d24221d47132af5c146e224fa7953b8c6cb66f09e2d46b2877adcac1c158ad9
PLAY,CLIENTBOUND,0x33,map_item_data,net.minecraft.network.protocol.game.ClientboundMapItemDataPacket,net/minecraft/network/protocol/game/ClientboundMapItemDataPacket.java,75aecc40047e0e4fd4cebda070da90c6852889258f3652eb06d08817da18b7c9
PLAY,CLIENTBOUND,0x34,merchant_offers,net.minecraft.network.protocol.game.ClientboundMerchantOffersPacket,net/minecraft/network/protocol/game/ClientboundMerchantOffersPacket.java,51a0d5227615bb237acedfad40a1bc8418e25adc6f010ea61848442eaa76e86c
